statementId,statement,published
6566,"If Max asks for help from his friends, then Max feels taken care of.",0
6567,"If Max asks Max's sister, then Sam feels happy to be asked.",0
6568,"If Max asks Sam for advice, then Max feels like they have more ideas.",0
6569,"If Max asks Sam to be his wife, then Max feels extremely happy.",0
6570,"If Max asks Sam to stop, then Sam feels ashamed for what they did.",0
6571,"If Max asks Sam's dad, then Sam feels satisfied for helping.",0
6572,"If Max asks to talk, then Sam feels heated from the confrontation.",0
6573,"If Max attracts Sam's attention, then Sam feels curious about Max.",0
6574,"If Max begs for Sam's forgiveness, then Sam feels pitiful towards Max.",0
6575,"If Max boldly goes where no man has gone before, then Max intends to achieve something new and wants to go beyond what anyone has ever gone.",0
6576,"If Max breaks wind, then Max attempts to minimize the accompanying odors through fanning, spraying air freshener, or opening windows.",0
6577,"If Max buys a new keyboard, then Sam wishes to see if Max wants to sign up for their mailing list, even though Sam knows Max probably doesn't want to.",0
6578,"If Max buys a new wallet, then Max intends to have an object to store his cash, credit and debit cards, ID's, and other miscellaneous items.",0
6579,"If Max calls the authorities, then Max feels like there is a problem that needs legal attention.",0
6580,"If Max can tell Sam that Sam is being solipsistic and insolent, then Max is authoritative.",0
6581,"If Max carries out his plans, then Max feels proud about his acquired success, feeling competent due to believing in his own abilities.",0
6582,"If Max carries out his plans, then Max intends to feel proud about his achieved success, gaining social leverage due to his belief in his own abilities.",0
6583,"If Max drops my phone, then Max feels happy about hurting another person's feeling by dropping their phone.",0
6584,"If Max enhances Sam's understanding, then Max needs to translate the knowledge into something Sam can comprehend and relate to.",0
6585,"If Max examines Sam closely, then Max might call in a different medical expert if possible injuries are beyond his scope of ability.",0
6586,"If Max falls to Sam's knees, then Sam feels like they are being forced into a situation they want to leave.",0
6587,"If Max floors it, then Max needs to be in an area where accelerating quickly won't result in a collision with the vehicle in front of him.",0
6588,"If Max gets Sam's things together, then Max wants to empty their space of all that belonged to Sam to avoid stirring up emotions and memories.",0
6589,"If Max goes to the hardware store, then Max needs to ensure they have enough money to purchase what they need.",0
6590,"If Max becomes such a gentleman that Sam wonders why he is single, then Max is well-mannered.",0
6591,"If Max has grown into such a gentleman that Sam wonders why he is single, then Max is a loner.",0
6592,"If Max hops in his car, then Max groans in frustration after noticing that the contents of his bag have spilled onto her pants.",0
6593,"If Max illustrates his point, then Max wants to show his wife and kids how much fun they could have at Disney World by showing them a video.",0
6594,"If Max inspires Sam with confidence, then Max is inspiring the children with confidence.",0
6595,"If Max is at the grocery store with Sam's mom, then Max intends to assist her with her grocery shopping to demonstrate his good friendship.",0
6596,"If Max is having trouble sleeping at night, then Max is subjecting his body to potentially harmful medications in an attempt to sleep, thereby potentially causing additional physical harm.",0
6597,"If Max is having trouble sleeping, then Sam may need to hire a temporary worker to fill Max's spot if Max is unable to work.",0
6598,"If Max leaves the apartment, then Sam, who might be casing the apartment complex, sees Max leaving as an opportunity to rob the apartment.",0
6599,"If Max makes healthy choices, then Max needs to be educated so they know which foods and exercises are beneficial for them.",0
6600,"If Max orders food, then the people from whom Max orders food would feel grateful for the order placed with their establishment.",0
6601,"If Max paints my nails, then Max needs to find a suitable area for nail painting, preferably with a flat surface and good lighting.",0
6602,"If Max urinates in Sam's cornflakes, then Max feels nervous but also pleased that Sam's cornflakes are ruined.",0
6603,"If Max plays basketball with Sam's friends, then Sam feels positive because they got to play a game they like and also got some exercise.",0
6604,"If Max reads the Bible, then Max secures a spot in heaven, thus ensuring they will go to heaven when they die.",0
6605,"If Max rolls in the aisles, then Sam feels concern for Max's mental well-being after seeing them roll down the supermarket aisles.",0
6606,"If Max satisfies his own curiosity, then Max aims to educate and inform Sam about something they were eager to learn more about.",0
6607,"If Max signs the real estate deed, then Sam wants to celebrate the successful closing and the commission they earned by going out for a nice dinner.",0
6608,"If Max starts his own business, he intends to become financially independent and proud of his acquired power and social leverage that comes along with running a business.",0
6609,"If Max sweeps Sam off their feet, it implies that Sam is thrilled by Max's efforts, resulting in a very positive emotional experience.",0
6610,"If Max takes a wrong turn at Albuquerque, he may feel sad, anxious, and disappointed for not ending up where he intended to be.",0
6611,"If Max asks Sam to meet him, he probably wants to inform Sam about what to wear or what to bring, such as money for a restaurant, warm clothes for a hockey game, or a resume for an interview.",0
6612,"If Max intends to try different things, he should discuss these with his friends in order to get advice or suggestions.",0
6613,"If Max waits for a long time, he would appreciate an assurance, either via text, call, or face-to-face communication, that the delay won't last much longer.",0
6614,"If Max wants to go to school, he should drive around areas near the desired school, looking for an apartment that would be conveniently located.",0
6615,"""If opportunity doesn't knock, build a door.""",0
6616,"During a pandemic when telecommuting is possible, there is no need for people to meet in person.",0
6617,"If people don't tie their shoes, they are likely to trip and fall when they start exercising.",0
6618,"If people leave a fast food store with a bag, it indicates that they have tidied up after themselves.",0
6619,"If people leave a fast food store with a bag that they didn't pay for, they've stolen their order.",0
6620,"If people can earn more money by not working, fewer people would choose to work.",0
6621,"If boys are taught to engage in harm, they are likely to grow up violent.",0
6622,"If people turn to look at you in the street, it's not because you are well-dressed, but possibly because your attire is too stiff, too tight, or too fashionable.",0
6623,"""If skills could be gained by watching, every dog would become a butcher.""",0
6624,"If someone does not feel safe, they are not advised to wear a mask.",0
6625,People who are successful in life usually look for ways to thank those who helped them get where they are.,0
6626,"If someone starts eating healthier, they would also likely consider exercise, quality of sleep, and other aspects of wellness.",0
6627,"If someone has a fever, they should avoid getting into a hot tub.",0
6628,Excessive work could be detrimental to someone's health.,0
6629,"If someone outdraws you, it is recommended to calmly walk away. There is plenty of time to look tough when you are out of sight.",0
6630,"If someone pours gas on your indoor fireplace while it's burning, run!",0
6631,"If someone scratches a lottery ticket, they would check to see if they have won any money.",0
6632,"If someone seeks a new look, they would be unwise to discard their personal style in favor of a fashionable trend.",0
6633,"On seeing a bat, most people would decide to take a picture of it.",0
6634,"If someone works efficiently, they can afford to relax for the rest of the day.",0
6635,"Parents of a high school or college-aged daughter participating in sports might oppose her sharing bathrooms, locker rooms, and competing with biological males.",0
6636,"""If something is absurd in fact and reality, it is equally absurd as an idea.""",0
6637,"If a company disregards signals that could help improve its products, the customers might choose another brand.",0
6638,"If the COVID-19 positivity rate is low, mask mandates should be lifted.",0
6639,"If a COVID-19 relief bill includes a lot of unrelated spending, people may reject it.",0
6640,"""If the facts don't fit the theory, change the facts.""",0
6641,"""If gods listened to the prayers of men, all humankind would quickly perish as people constantly pray for many evils to befall one another.""",0
6642,"""If John turns on the lights he owns, then he would turn them off.""",0
6643,"""Neither a snake without venom, nor a man without ego can incite fear.""",0
6644,"Without schools to take children away from home part-time, mothers may end up in mental asylums.",0
6645,"If there's even a slight chance of contracting the virus, people should stay home.",0
6646,"When two people vaccinated against a disease meet, the risk of disease transmission is extremely low.",0
6647,"If we are on a road trip, we should ensure our vehicle is well-maintained.",0
6648,"If we are taking out the garbage, it makes us feel helpful.",0
6649,"When we ask another person to explain something, they will contemplate it against their own understanding.",0
6650,"If we buy a new chair, we are not likely to give it away immediately.",0
6651,"If we don't sleep well, we might avoid hiding under our beds.",0
6652,"""If we don't change direction soon, we'll end up where we're heading.""",0
6653,"Even if we feel a bit cold, it does not necessarily mean we are uncomfortable.",0
6654,"If we feel a little cold, we may still crave ice cream.",0
6655,"If we feel a little warm, we won't likely shiver.",0
6656,"If we are in a confrontation, we should aim our punches at the opponent's body.",0
6657,"On entering a crowded train, we aren't obliged to exit immediately.",0
6658,"If we get on an empty train, we would stand instead of sit.",0
6659,"If we keep doing what we're doing, we're going to keep getting what we're getting.",0
6660,"If we leave the building, we would neglect to look both ways before crossing the street.",0
6661,"If we leave the living room, we would turn off the lights and the television.",0
6662,"If we pay our debts, then we are better able to ask for a loan.",0
6663,"If we pay someone else's debts, they would feel relieved and relaxed.",0
6664,"If we play rugby, we are going to get hit.",0
6665,"If we want to keep our representative working for us, we can't be complacent.",0
6666,"If we work ourselves to the bone, we can rest awhile to regain energy.",0
6667,"If we work the night shift, we will sleep during the day so that we can be awake for work.",0
6668,"If we work the night shift, we would be able to complete it successfully.",0
6669,"If we work together, we can elect new leaders.",0
6670,"If you allow men to use you for your own purposes, they will use you for theirs.",0
6671,"If you are afraid of being lonely, don't try to be right.",0
6672,"If you are afraid of loneliness, don't marry.",0
