statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
"Too many cooks spoil the broth, so let one person plan the trip.",0,Whether single leadership is better is subjective.,4,0,"It concerns group decision-making, a social matter rather than a physical one.",4,0,It uses a well-known proverb metaphorically.,4,0,"It prescribes how a group should organize, not a natural law.",4,0,It applies a proverb's premise to conclude a plan.,4,1,Planning trips with friends is ordinary.,4,Groups often decide better with a single clear organizer.,"['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The neighbor's music is a jackhammer at midnight, so complaining is fair.",0,What counts as fair is subjective.,4,0,Noise etiquette and fairness are social norms rather than physical facts.,4,0,Comparing music to a jackhammer is a metaphor and hyperbole.,4,0,"'Fair' is a normative judgment, not a positive claim.",4,0,It concludes a complaint is justified from the noise and hour.,4,1,Noisy neighbors are a common experience.,4,"Quiet hours are expected, and late loud noise justifies complaint.","['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"Don't bite the hand that feeds you, so stay polite to your boss.",0,Whether deference is wise is subjective.,3,0,Employment relations are social constructs rather than physical ones.,4,0,'Bite the hand that feeds you' is an idiom.,4,0,It prescribes behavior rather than describing a law.,4,0,It applies a maxim to conclude specific conduct.,4,1,Interacting with bosses is routine.,4,People avoid antagonizing those who support them financially.,"['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"Laughter is the best medicine, so cheer up your sick friend with jokes.",0,That laughter is 'best' cannot be objectively proven.,4,0,"Comforting friends is a social practice, though illness has a physical side, so I'm less confident.",3,0,'Laughter is the best medicine' is a metaphorical aphorism.,4,0,It recommends a caring behavior rather than stating an empirical law.,3,0,It derives an action from a general saying.,4,1,Visiting sick friends is a common experience.,4,People believe humor lifts spirits during illness.,"['opinion', 'social', 'figure of speech', 'normative', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"Ice on the road is glass, so drive like a snail.",0,"How slowly one should drive is a subjective judgment, not a provable fact. Somewhat confident, since the risk itself is factual.",3,1,"It concerns friction and vehicle control, which are physical matters rather than social constructs. Somewhat confident, because the advice itself is social.",3,0,"Uses metaphor (ice is glass) and simile (like a snail), so it is not literal. Very confident.",4,0,"It prescribes how one should drive, so it is a judgment rather than a positive description. Very confident.",4,0,"It concludes a behavior from the premise that ice is slippery, rather than just stating an observation. Fairly confident.",3,1,"Winter driving is a common experience for many people, not an abstract idea. Very confident.",4,People know icy roads are slippery and that slowing down prevents accidents.,"['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"A hot stove is a dragon's mouth, so keep little hands away.",0,The advice reflects a parental judgment about safety rather than a measurable fact. Somewhat confident.,3,1,"Heat and burns are physical and biological facts, not social constructs. Somewhat confident.",3,0,"The stove is metaphorically called a dragon's mouth, so the language is not literal. Very confident.",4,0,"It states what caregivers should do, which is a norm rather than a description. Very confident.",4,0,It derives a precaution from the knowledge that stoves burn. Fairly confident.,3,1,Kitchens and children are ordinary household experiences. Very confident.,4,Adults know stoves burn and that children must be kept away from them.,"['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
Wet floors are banana peels; walk slowly or kiss the ground.,0,Recommending a walking pace is a subjective judgment. Somewhat confident.,3,1,"Reduced friction and falling are physical phenomena, not social rules. Fairly confident.",3,0,Uses a metaphor (banana peels) and a hyperbolic idiom (kiss the ground). Very confident.,4,0,"It advises how one ought to walk, so it is prescriptive rather than positive. Very confident.",4,0,It infers a consequence (falling) and a remedy from a premise about slipperiness. Fairly confident.,3,1,Wet floors are encountered routinely at home and in stores. Very confident.,4,People know wet surfaces cause slips and that caution avoids falls.,"['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"Sugar is a sweet thief, so treat desserts as rare guests.",0,How often to eat dessert is a personal value judgment. Very confident.,4,1,"It refers to the biological effects of sugar on the body. Somewhat confident, since diet is also partly cultural.",3,0,"Personifies sugar as a thief and desserts as guests, so it is not literal. Very confident.",4,0,"It recommends a behavior, which is a norm rather than a description. Very confident.",4,0,It draws a dietary conclusion from the premise that sugar harms health. Fairly confident.,3,1,Choosing to eat dessert is a daily experience. Very confident.,4,People widely believe too much sugar harms health and should be limited.,"['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"Your spine isn't a crane, so lift with your legs.",0,"It is advice, somewhat subjective in how it is applied. Somewhat unconfident, since lifting ergonomics are largely factual.",2,1,"It concerns biomechanics and load, which are physical rather than social. Very confident.",4,0,Uses a metaphorical comparison of the spine to a crane. Fairly confident.,3,0,"It prescribes how one should lift, so it is prescriptive rather than positive. Very confident.",4,0,It concludes a lifting technique from what the spine can bear. Fairly confident.,3,1,Lifting boxes and groceries is a common experience. Very confident.,4,People know that bending the back to lift causes injury while using the legs is safer.,"['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"Sleep is the body's mechanic, so skipping it wrecks the engine.",0,"'Wrecks' is an evaluative exaggeration, not a precise, measurable claim. Somewhat confident.",3,1,"Sleep and recovery are biological processes, not social constructs. Very confident.",4,0,Extends a metaphor of the body as a car with sleep as its mechanic. Very confident.,4,0,"It implies that people should not skip sleep, which is a value judgment. Somewhat confident, since the norm is implicit.",3,0,It infers harm from the premise that sleep restores the body. Fairly confident.,3,1,Sleeping and staying up late are nightly experiences. Very confident.,4,People know that lack of sleep harms health and functioning.,"['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"Water is the body's fuel, so drink before thirst drags you down.",0,When to drink is a subjective recommendation. Somewhat confident.,3,1,"Hydration is a biological necessity, not a social rule. Very confident.",4,0,Uses a fuel metaphor and personifies thirst as dragging you down. Very confident.,4,0,"It tells people what they should do, so it is prescriptive rather than positive. Very confident.",4,0,It derives a behavior from the premise that the body depends on water. Fairly confident.,3,1,Drinking water is a daily activity. Very confident.,4,People know the body needs water and should stay hydrated.,"['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"The noon sun is a furnace, so wear sunscreen like armor.",0,The level of precaution recommended is a subjective judgment. Somewhat confident.,3,1,UV radiation and sunburn are physical and biological phenomena. Very confident.,4,0,Uses a metaphor (furnace) and a simile (like armor). Very confident.,4,0,"It is advice about what one should wear, not a description. Very confident.",4,0,It concludes a protective action from the premise about intense sun. Fairly confident.,3,1,Being outdoors on a sunny day is an ordinary experience. Very confident.,4,People know strong midday sun burns skin and that sunscreen protects it.,"['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
"A dull knife is a traitor, so keep your blades sharp.",0,"Claiming dull knives are more dangerous is a debated, subjective belief. Somewhat confident.",3,1,Blade sharpness and the force needed to cut are physical properties. Fairly confident.,3,0,"Personifies the knife as a traitor, so it is not literal. Very confident.",4,0,"It prescribes a practice, so it is prescriptive rather than positive. Very confident.",4,0,It infers a maintenance practice from the knife's danger. Fairly confident.,3,1,Cutting food in the kitchen is a daily experience. Very confident.,4,Cooks know dull knives slip and cause more cuts than sharp ones.,"['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",anthropic/claude-opus-5.5
