statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
Wearing a black shirt will make you feel hotter in the sun.,0,Heat absorption differences are measurable.,1,1,It depends on light absorption by color.,4,1,Plain literal statement.,4,0,"It is a factual prediction, not a normative rule.",1,0,It applies absorption principles to predict body heat.,4,1,Choosing clothes for sunny weather is routine.,4,Everyday thermal reasoning about clothing color.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",z-ai/glm-5.3
The shelf will sag in the middle if you stack too many books on it.,0,Shelf sagging is observable and testable.,1,1,It involves material strength and load physics.,4,1,"Literal language, no idiom.",4,0,"It is an empirical prediction, not a value.",1,0,It infers sagging from excessive load on a span.,4,1,Bookshelves are common in homes.,4,Everyday reasoning about load limits and materials.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",z-ai/glm-5.3
Your car will struggle to start on a very cold morning if the battery is old.,0,Car starting performance is observable.,1,1,It involves electrochemistry and temperature effects.,4,1,Literal wording.,4,0,"It is a factual prediction, not a social rule.",1,0,It combines battery knowledge with cold effects to predict failure.,4,1,Cold-morning car trouble is familiar to many drivers.,4,"Common automotive reasoning linking battery age, temperature, and performance.","['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",z-ai/glm-5.3
The candle will gutter and go out if you open the window on a windy day.,0,Flame behavior is directly observable.,1,1,It involves combustion and airflow.,4,1,"Plain wording, though 'gutter' is a standard technical term.",3,0,"It is an empirical prediction, not a judgment.",1,0,It infers the flame's fate from wind through an open window.,4,1,Candles and breezy windows are everyday items.,4,Simple reasoning about flames and drafts encountered in daily life.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",z-ai/glm-5.3
The wet laundry will take all day to dry if you hang it in the basement.,0,Drying time is measurable.,1,1,It involves evaporation and airflow conditions.,4,1,Literal wording.,4,0,"It is a factual prediction, not a norm.",1,0,It infers slow drying from poor ventilation in a basement.,4,1,Hanging laundry is a routine chore.,4,Household reasoning about drying conditions.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",z-ai/glm-5.3
The tennis ball will bounce lower on a muddy court than on a dry one.,0,Bounce height is measurable.,1,1,It involves elasticity and energy absorption by mud.,4,1,Literal plain statement.,4,0,"It is an empirical prediction, not a value.",1,0,It infers reduced bounce from the mud absorbing energy.,4,1,Playing tennis and muddy courts are common.,4,Everyday sports reasoning grounded in physics.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",z-ai/glm-5.3
Your houseplants will wilt if you forget to water them for two weeks.,0,Wilting is observable and testable.,1,1,It involves plant biology and water needs.,4,1,Literal wording.,4,0,"It is a factual prediction, not a rule of conduct.",1,0,It infers wilting from prolonged lack of water.,4,1,Houseplant care is an ordinary task.,4,Familiar gardening reasoning about plant needs.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",z-ai/glm-5.3
The pot will boil over if you cook pasta on high heat and walk away.,0,Boil-over is directly observable.,1,1,It involves starch foam and boiling dynamics.,4,1,Plain literal statement.,4,0,"It is an empirical prediction, not a normative claim.",1,0,It infers boil-over from unattended high heat.,4,1,Cooking pasta is a routine activity.,4,Common kitchen mishap predicted by simple physical reasoning.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",z-ai/glm-5.3
The cup of coffee will be cold if you leave it outside overnight.,0,Temperature is objectively measurable.,1,1,It involves heat transfer and cooling.,4,1,Literal wording.,4,0,"It is a factual prediction, not a value or convention.",1,0,It infers cold coffee from extended time at room conditions.,4,1,Forgotten drinks are an everyday occurrence.,4,Trivial yet common inference about thermal equilibration in daily life.,"['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'everyday']",z-ai/glm-5.3
Don't cry over spilled milk.,1,"As counsel it is opinion-like, yet the underlying claim that spilt milk cannot be reclaimed is empirically checkable, lending the statement a factual core. It is not purely subjective.",2,1,"It rests on physical reality: once liquid spills, it scatters and cannot be restored, a measurable material fact. It does not depend on social construction.",4,0,It is a proverbial metaphor whose spilled milk stands for any irreversible minor loss. It clearly is not literal language.,4,0,"It prescribes how one ought to behave after a mishap, expressing the shared value of accepting small losses. It is a normative injunction, not a neutral description.",3,0,The advice combines world knowledge that spilt liquid cannot be recovered with the logical inference that grieving over it is therefore futile. It goes beyond a plain observation.,3,1,Spilling a drink is an ordinary domestic mishap that virtually everyone experiences or witnesses. It is not an abstract regularity.,4,"A common proverb advising not to waste grief on accidents that cannot be undone, a notion everyone absorbs in daily life.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",z-ai/glm-5.3
Better to light a candle than curse the dark.,1,"The embedded claim that a candle illuminates darkness while cursing does not is demonstrable, so the statement has a checkable factual basis. It is not wholly opinion.",2,1,"The core mechanism, light dispelling darkness, is plain physics that can be empirically verified. It is not grounded in social rules.",4,0,"It is a metaphorical aphorism about tackling problems generally, not a literal remark about candles. It is clearly figurative.",4,0,"It expresses a value judgment that constructive action is better than complaint, prescribing preferred behaviour. It is normative rather than a mere empirical law.",4,0,"It infers that because complaining changes nothing while lighting a candle restores light, action is preferable, combining knowledge with logic. It is a reasoned conclusion.",3,1,"Dealing with a power cut or a dark room is an everyday occurrence. The situation is concrete, not abstract.",4,"A well-known aphorism urging practical action over futile complaint, familiar from ordinary situations of inconvenience.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",z-ai/glm-5.3
The early bird catches the worm.,1,"The claim that earlier arrival yields better access is empirically testable in many settings, so it is not purely subjective opinion. It can be shown correct or incorrect.",3,1,"It derives from observable cause and effect: limited resources go first to those who arrive first, a checkable regularity. It is not primarily social convention.",3,0,It is a proverbial image where bird and worm stand for competitors and rewards. It is obviously not literal.,4,0,"It conveys the conventional value of punctuality and diligence, encouraging a preferred way of behaving. It is normative, not a pure empirical law.",3,0,"It reasons that acting before others secures scarce rewards, combining knowledge of scarcity with inference. It is a conclusion rather than a bare observation.",3,1,"Arriving early at a sale, a queue or a workplace is a routine experience. The situation is commonplace rather than abstract.",4,"A familiar proverb claiming that those who act first gain the advantage, learned through ordinary experience.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'everyday']",z-ai/glm-5.3
