id,statement,statementSource,origLanguage,published,statementMedian,createdAt,updatedAt,statementCategory,parentId
5597,"If Alex sends Sam to the showers, Morgan will sarcastically laugh at Sam.",situation response,En,0,0.0,2023-08-07 21:21:56,2023-08-07 21:21:56,Health and fitness,1190.0
5598,"If Alex sends Sam to the showers, they will laugh at the thought of him being naked.",situation response,En,0,0.0,2023-08-07 21:21:56,2023-08-07 21:21:56,People and self,1191.0
5599,"If Alex sends Sam to the showers, yeah.",situation response,En,0,0.0,2023-08-07 21:21:56,2023-08-07 21:21:56,General reference,1192.0
5600,"If Alex shares his knowledge, Alex wouldn't give credit.",situation response,En,0,0.0,2023-08-07 21:21:56,2023-08-07 21:21:56,Culture and the arts,1193.0
5601,"If Alex shares his knowledge, it would not be correct.",situation response,En,0,0.0,2023-08-07 21:21:56,2023-08-07 21:21:56,Human activities,1194.0
5602,"If Alex shows Sam respect, Alex would put themselves down.",situation response,En,0,0.0,2023-08-07 21:21:56,2023-08-07 21:21:56,People and self,1195.0
5603,"If Alex shows Sam respect, Sam doesn't care about it.",situation response,En,0,0.0,2023-08-07 21:21:57,2023-08-07 21:21:57,People and self,1196.0
5604,"If Alex shows Sam respect, Sam will be disrespectful back.",situation response,En,0,0.0,2023-08-07 21:21:57,2023-08-07 21:21:57,Society and social sciences,1197.0
5605,"If Alex slips on a banana peel, then Morgan would laugh at Alex's fall.",situation response,En,0,0.0,2023-08-07 21:21:57,2023-08-07 21:21:57,Human activities,1198.0
5606,"If Alex speaks with a forked tongue, many people will praise him.",situation response,En,0,0.0,2023-08-07 21:21:57,2023-08-07 21:21:57,Culture and the arts,1199.0
5607,"If Alex speaks with a forked tongue, Morgan will foolishly get into an argument with Alex.",situation response,En,0,0.0,2023-08-07 21:21:57,2023-08-07 21:21:57,Human activities,1200.0
5608,"If Alex speaks with a forked tongue, they would say exactly what they mean.",situation response,En,0,0.0,2023-08-07 21:21:57,2023-08-07 21:21:57,General reference,1201.0
5609,"If Alex spends most of Sam's time, Sam will be frustrated.",situation response,En,0,1.0,2023-08-07 21:21:57,2023-08-07 21:21:57,People and self,1202.0
5610,"If Alex spends most of Sam's time, they will enjoy their time.",situation response,En,0,0.0,2023-08-07 21:21:57,2023-08-07 21:21:57,People and self,1203.0
5611,"If Alex spends weeks, they will give up.",situation response,En,0,0.0,2023-08-07 21:21:57,2023-08-07 21:21:57,General reference,1204.0
5612,"If Alex spreads Sam's legs, he might apologize if the other person feels uncomfortable.",situation response,En,0,1.0,2023-08-07 21:21:58,2023-08-07 21:21:58,People and self,1205.0
5613,"If Alex starts his new job, he will be unfriendly to his new boss.",situation response,En,0,0.0,2023-08-07 21:21:58,2023-08-07 21:21:58,People and self,1206.0
5614,"If Alex starts his new job, he will try to get along with his coworkers.",situation response,En,0,1.0,2023-08-07 21:21:58,2023-08-07 21:21:58,General reference,1207.0
5615,"If Alex starts their new job, they will earn a living.",situation response,En,0,1.0,2023-08-07 21:21:58,2023-08-07 21:21:58,People and self,1208.0
5616,"If Alex starts their new job, they will insult the manager.",situation response,En,0,0.0,2023-08-07 21:21:58,2023-08-07 21:21:58,Mathematics and logic,1209.0
5617,"If Alex starts their new job, they would do what was expected of them from that job.",situation response,En,0,1.0,2023-08-07 21:21:58,2023-08-07 21:21:58,General reference,1210.0
5618,"If Alex starts their new job, they wouldn't do the things that were expected of that job.",situation response,En,0,0.0,2023-08-07 21:21:58,2023-08-07 21:21:58,Culture and the arts,1211.0
5619,"If Alex starts exercising, he will forget to eat and his blood sugar will get low.",situation response,En,0,0.0,2023-08-07 21:21:58,2023-08-07 21:21:58,Health and fitness,1212.0
5620,"If Alex starts exercising, he will make sure to eat protein first so his blood sugar doesn't get low.",situation response,En,0,1.0,2023-08-07 21:21:58,2023-08-07 21:21:58,Health and fitness,1213.0
5621,"If Alex starts exercising, they will attain higher physical fitness.",situation response,En,0,1.0,2023-08-07 21:21:59,2023-08-07 21:21:59,Natural and physical sciences,1214.0
5622,"If Alex starts exercising, they will gain weight.",situation response,En,0,0.0,2023-08-07 21:21:59,2023-08-07 21:21:59,Natural and physical sciences,1215.0
5623,"If Alex starts exercising, they will hurt themselves.",situation response,En,0,0.0,2023-08-07 21:21:59,2023-08-07 21:21:59,Health and fitness,1216.0
5624,"If Alex starts exercising, they will lose weight.",situation response,En,0,1.0,2023-08-07 21:21:59,2023-08-07 21:21:59,Health and fitness,1217.0
5625,"If Alex starts exercising, they will make sure their shoes are tied first.",situation response,En,0,1.0,2023-08-07 21:21:59,2023-08-07 21:21:59,General reference,1218.0
5626,"If Alex stays home today, he will spend the day relaxing.",situation response,En,0,1.0,2023-08-07 21:21:59,2023-08-07 21:21:59,Human activities,1219.0
5627,"If Alex stops in front of Sam, it is because they are a time traveler looking to prevent Sam's death.",situation response,En,0,0.0,2023-08-07 21:21:59,2023-08-07 21:21:59,History and events,1220.0
5628,"If Alex stops in front of Sam, it is possible that Sam could run into Alex from behind.",situation response,En,0,1.0,2023-08-07 21:21:59,2023-08-07 21:21:59,Culture and the arts,1221.0
5629,"If Alex stretches Sam's legs, they would loosen up large muscle groups.",situation response,En,0,1.0,2023-08-07 21:22:00,2023-08-07 21:22:00,Health and fitness,1222.0
5630,"If Alex stretches Sam's legs, they would pull a muscle by stretching too far.",situation response,En,0,0.0,2023-08-07 21:22:00,2023-08-07 21:22:00,Mathematics and logic,1223.0
5631,"If Alex surprises Sam with tickets, then the second person would be happy and excited about the date.",situation response,En,0,1.0,2023-08-07 21:22:00,2023-08-07 21:22:00,Health and fitness,1224.0
5632,"If Alex surprises Sam with tickets, then the second person would notice that the tickets are to separate shows.",situation response,En,0,0.0,2023-08-07 21:22:00,2023-08-07 21:22:00,Human activities,1225.0
5633,"If Alex surprises Sam with tickets, they will expect Sam to be excited.",situation response,En,0,1.0,2023-08-07 21:22:00,2023-08-07 21:22:00,Human activities,1226.0
5634,"If Alex swings the bat, they are playing football.",situation response,En,0,0.0,2023-08-07 21:22:00,2023-08-07 21:22:00,Culture and the arts,1227.0
5635,"If Alex swings the bat, they have not checked if it is safe to take a swing.",situation response,En,0,0.0,2023-08-07 21:22:00,2023-08-07 21:22:00,General reference,1228.0
5636,"If Alex swings the bat, they swing when others are close by.",situation response,En,0,0.0,2023-08-07 21:22:00,2023-08-07 21:22:00,Human activities,1229.0
5637,"If Alex takes a breather, it is necessary to regroup.",situation response,En,0,1.0,2023-08-07 21:22:01,2023-08-07 21:22:01,Health and fitness,1230.0
5638,"If Alex takes a breather, it'll become a snoozer.",situation response,En,0,0.0,2023-08-07 21:22:01,2023-08-07 21:22:01,General reference,1231.0
5639,"If Alex takes a breather, they might think of which hand it.",situation response,En,0,0.0,2023-08-07 21:22:01,2023-08-07 21:22:01,Health and fitness,1232.0
5640,"If Alex takes a breather, the other might not.",situation response,En,0,0.0,2023-08-07 21:22:01,2023-08-07 21:22:01,History and events,1233.0
5641,"If Alex takes a breather, they will be well rested.",situation response,En,0,1.0,2023-08-07 21:22:01,2023-08-07 21:22:01,General reference,1234.0
5642,"If Alex takes a breather, they will run to work.",situation response,En,0,0.0,2023-08-07 21:22:01,2023-08-07 21:22:01,Human activities,1235.0
5643,"If Alex takes advantage of Sam, it is because they love and respect them.",situation response,En,0,0.0,2023-08-07 21:22:01,2023-08-07 21:22:01,Culture and the arts,1236.0
5644,"If Alex takes advantage of Sam, Morgan will side with Alex in undermining Sam.",situation response,En,0,0.0,2023-08-07 21:22:01,2023-08-07 21:22:01,People and self,1237.0
5645,"If Alex takes advantage of Sam, then Sam will feel happy.",situation response,En,0,0.0,2023-08-07 21:22:02,2023-08-07 21:22:02,Human activities,1238.0
5646,"If Alex takes his pick, he would assume his pick is always right.",situation response,En,0,0.0,2023-08-07 21:22:02,2023-08-07 21:22:02,General reference,1239.0
5647,"If Alex takes his pick, he'll consider other options carefully too.",situation response,En,0,0.0,2023-08-07 21:22:02,2023-08-07 21:22:02,General reference,1240.0
5648,"If it takes Alex a long time, he would assume that Sam has been abducted by aliens and will never return.",situation response,En,0,0.0,2023-08-07 21:22:02,2023-08-07 21:22:02,People and self,1241.0
5649,"If it takes Alex a long time, they will make a Chris.",situation response,En,0,0.0,2023-08-07 21:22:02,2023-08-07 21:22:02,Culture and the arts,1242.0
5650,"If Alex takes Sam's word for it, Alex believes Sam is right about everything.",situation response,En,0,0.0,2023-08-07 21:22:02,2023-08-07 21:22:02,People and self,1243.0
5651,"If Alex takes Sam's word for it, Alex might experience negative feelings about Sam if it later turns out to be untrue.",situation response,En,0,1.0,2023-08-07 21:22:02,2023-08-07 21:22:02,People and self,1244.0
5652,"If Alex takes Sam's word for it, Alex pretends they trust Sam.",situation response,En,0,0.0,2023-08-07 21:22:02,2023-08-07 21:22:02,History and events,1245.0
5653,"If Alex takes Sam's word for it, Alex would get lied to.",situation response,En,0,0.0,2023-08-07 21:22:02,2023-08-07 21:22:02,Culture and the arts,1246.0
5654,If Alex takes Sam's word for it for answer.,situation response,En,0,0.0,2023-08-07 21:22:03,2023-08-07 21:22:03,Health and fitness,1247.0
5655,"If Alex takes Sam's word for it, it is because the story seemed far fetched.",situation response,En,0,0.0,2023-08-07 21:22:03,2023-08-07 21:22:03,People and self,1248.0
5656,"If Alex takes Sam's allowance, he would keep it safely for Sam.",situation response,En,0,0.0,2023-08-07 21:22:03,2023-08-07 21:22:03,General reference,1249.0
5657,"If Alex takes Sam's allowance, he would squander it.",situation response,En,0,1.0,2023-08-07 21:22:03,2023-08-07 21:22:03,People and self,1250.0
5658,"If Alex takes Sam's allowance, they would tell Sam they stole it.",situation response,En,0,0.0,2023-08-07 21:22:03,2023-08-07 21:22:03,People and self,1251.0
5659,"If Alex takes Sam's family, Alex will feel responsible for the family.",situation response,En,0,1.0,2023-08-07 21:22:03,2023-08-07 21:22:03,General reference,1252.0
5660,"If Alex takes Sam's family, Alex will kill the kid.",situation response,En,0,0.0,2023-08-07 21:22:03,2023-08-07 21:22:03,People and self,1253.0
5661,"If Alex takes Sam's family out to dinner, Sam will be grateful.",situation response,En,0,1.0,2023-08-07 21:22:03,2023-08-07 21:22:03,People and self,1254.0
5662,"If Alex takes Sam's shot at success, Sam will be upset.",situation response,En,0,1.0,2023-08-07 21:22:04,2023-08-07 21:22:04,Health and fitness,1255.0
5663,"If Alex takes Sam's shot, run away from Sam.",situation response,En,0,0.0,2023-08-07 21:22:04,2023-08-07 21:22:04,Human activities,1256.0
5664,"If Alex takes Sam's shot, they will turn themselves in to the cops.",situation response,En,0,0.0,2023-08-07 21:22:04,2023-08-07 21:22:04,General reference,1257.0
5665,"If Alex takes some medicine, they will feel better in a few hours.",situation response,En,0,1.0,2023-08-07 21:22:04,2023-08-07 21:22:04,Health and fitness,1258.0
5666,"If Alex takes some medicine, they would take the wrong kind for their ailments.",situation response,En,0,0.0,2023-08-07 21:22:04,2023-08-07 21:22:04,Human activities,1259.0
5667,"If Alex takes the car, he will drive into a lake because he wasn't paying attention.",situation response,En,0,0.0,2023-08-07 21:22:04,2023-08-07 21:22:04,Human activities,1260.0
5668,"If Alex takes the car, then they will drive until the car runs out of gas and park on the side of the road.",situation response,En,0,0.0,2023-08-07 21:22:04,2023-08-07 21:22:04,Religion and belief systems,1261.0
5669,"If Alex takes the puppy, they will announce it on social media.",situation response,En,0,1.0,2023-08-07 21:22:04,2023-08-07 21:22:04,People and self,1262.0
5670,"If Alex takes the puppy, they will disguise how it looks.",situation response,En,0,0.0,2023-08-07 21:22:04,2023-08-07 21:22:04,General reference,1263.0
5671,"If Alex takes the trash out, they may put it in the recycling bin instead.",situation response,En,0,1.0,2023-08-07 21:22:05,2023-08-07 21:22:05,Health and fitness,1264.0
5672,"If Alex takes the trash out, they will do it early enough for the trash man to get it.",situation response,En,0,1.0,2023-08-07 21:22:05,2023-08-07 21:22:05,Human activities,1265.0
5673,"If Alex takes time off, Alex will spend the time both relaxing and catching up on work that's needed at home.",situation response,En,0,1.0,2023-08-07 21:22:05,2023-08-07 21:22:05,Culture and the arts,1266.0
5674,"If Alex takes time off, Alex will spend the time partying and recklessly spending money.",situation response,En,0,1.0,2023-08-07 21:22:05,2023-08-07 21:22:05,People and self,1267.0
5675,"If Alex tans Sam's hide, they'll deserve it.",situation response,En,0,0.0,2023-08-07 21:22:05,2023-08-07 21:22:05,Culture and the arts,1268.0
5676,"If Alex tans Sam's hide, they'll miss a spot.",situation response,En,0,0.0,2023-08-07 21:22:05,2023-08-07 21:22:05,General reference,1269.0
5677,"If Alex teaches Sam anything, Sam gets more ignorant.",situation response,En,0,0.0,2023-08-07 21:22:05,2023-08-07 21:22:05,General reference,1270.0
5678,"If Alex teaches Sam anything, Sam will be very grateful.",situation response,En,0,1.0,2023-08-07 21:22:05,2023-08-07 21:22:05,Human activities,1271.0
5679,"If Alex teaches Sam anything, Sam will punch Alex.",situation response,En,0,0.0,2023-08-07 21:22:06,2023-08-07 21:22:06,Geography and places,1272.0
